ACC_NUCCORE,CreateDate_NUCCORE,GC_NUCCORE,Host_BIOSAMPLE,IsolationSource_BIOSAMPLE,Length_NUCCORE,Location_BIOSAMPLE,SamplType_BIOSAMPLE,Topology_NUCCORE,loc_lat,loc_lng,loc_parsed,plasmidfinder,pmlst,taxon_class_name,taxon_family_name,taxon_genus_name,taxon_name,taxon_order_name,taxon_phylum_name,taxon_species_name,taxon_superkingdom_name,D1,D2
NZ_CP021206.1,2017-05-24,52.33149487859036,Homo sapiens,blood,111688,China:Jining,,circular,35.414982,116.587282,,"IncC_1, JN157804, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.3833907,-0.3766514
NZ_CP021205.1,2017-05-24,43.008581524482594,Homo sapiens,blood,63392,China:Jining,,circular,35.414982,116.587282,,"IncI2_1, KP347127, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.361481,-5.880053500000001
NZ_CP021204.1,2017-05-24,50.30074211904196,Homo sapiens,blood,92438,China:Jining,,circular,35.414982,116.587282,,"IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, ","IncF RST(F22:A-:B1):FIA(1,6);FIB(1);FIC(-);FII(22);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.3605617,6.436017
NZ_CP021203.1,2017-05-24,49.96130958868279,Homo sapiens,blood,183508,China:Jining,,circular,35.414982,116.587282,,"p0111_1, AP010962, |IncFII_1, AY458016, ",IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.2668449,11.418739
NZ_CP017633.1,2017-01-08,52.72384840037172,Homo sapiens,feces,120528,China: Beijing,,circular,39.9034814381334,116.394910812378,,"IncN_1, AY046276, |IncX1_1, EU370913, |IncFII(pHN7A8)_1, JN232517, ",IncN MLST(-):repN(1?);traJ(-);korA(-)|IncF RST(F33:A-:B-):FIA(-);FIB(-);FIC(5?);FII(33);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.77860934,9.75402
NZ_CP017632.1,2017-01-08,47.39857784228455,Homo sapiens,feces,369298,China: Beijing,,circular,39.9034814381334,116.394910812378,,"IncY_1, K02380, |IncN_1, AY046276, |IncHI2A_1, BX664015, |IncHI2_1, BX664015, ",IncN MLST(-):repN(1);traJ(-);korA(-)|IncHI2 DLST(3):smr0018(3);smr0199(2),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.5803318,4.173619
NZ_CP018208.1,2016-12-18,49.8772704958272,Homo sapiens,clinical,4074,USA,,circular,39.7837304,-100.4458825,USA,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.717661999999999,10.837401
NZ_CP018207.1,2016-12-18,52.14247834541276,Homo sapiens,clinical,113140,USA,,circular,39.7837304,-100.4458825,USA,"IncFIB(K)_1, JN233704, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B53):FIA(-);FIB(53);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),3.594266,8.049605999999999
NZ_CP017848.1,2016-12-17,48.263538299495146,Homo sapiens,feces,137665,"Mexico: Tlaltizpan, Morelos",,linear,18.688857,-99.119482,,"IncFII(pCoo)_1, CR942285, |IncFII(pHN7A8)_1, JN232517, ","IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(5?);FII(6,11);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.3089625,10.608838
NZ_CP017847.1,2016-12-17,46.0081346002841,Homo sapiens,feces,113343,"Mexico: Tlaltizpan, Morelos",,circular,18.688857,-99.119482,,"IncFIB(pLF82-PhagePlasmid)_1, CU638872, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),19.970173000000003,6.3106055
NZ_CP017846.1,2016-12-17,46.1493177469882,Homo sapiens,feces,47563,"Mexico: Tlaltizpan, Morelos",,linear,18.688857,-99.119482,,"IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B-):FIA(-);FIB(~45);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0886191,10.671705
NZ_CP017845.1,2016-12-17,49.00686168291802,Homo sapiens,feces,5538,"Mexico: Tlaltizpan, Morelos",,circular,18.688857,-99.119482,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),9.0905905,5.6385903
NZ_CP018108.1,2016-12-03,51.12994350282486,Homo sapiens,clinical,5310,Germany,,circular,51.0834196,10.4234469,Germany,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.930261,20.003744
NZ_CP018107.1,2016-12-03,52.43676843742326,Homo sapiens,clinical,61085,Germany,,circular,51.0834196,10.4234469,Germany,"IncFII(29)_1, CP003035, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(104?);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.5335349,10.306206
NZ_CP018106.1,2016-12-03,42.823460064839374,Homo sapiens,clinical,64467,Germany,,circular,51.0834196,10.4234469,Germany,"IncI2_1, KP347127, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.376492,-5.8945300000000005
NZ_CP018105.1,2016-12-03,51.35401642480794,Homo sapiens,clinical,67946,Germany,,circular,51.0834196,10.4234469,Germany,"IncR_1, DQ449578, |IncFIA(HI1)_1, AF250878, ",IncF RST(F-:A-:B-):FIA(~18);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),4.40806,7.613678999999999
NZ_CP018104.1,2016-12-03,50.6390652048471,Homo sapiens,clinical,207960,Germany,,circular,51.0834196,10.4234469,Germany,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.1183786,2.5235975
NZ_CP018124.1,2016-12-03,42.803521567311066,Homo sapiens,clinical,65539,USA,,circular,39.7837304,-100.4458825,USA,"IncI2_1, KP347127, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.376144,-5.8940587
NZ_CP018113.1,2016-12-03,52.25155654230417,Homo sapiens,clinical,62157,USA,,circular,39.7837304,-100.4458825,USA,"IncFII(29)_1, CP003035, ",IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(104?);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.5182805,10.342557
NZ_CP018110.1,2016-12-03,51.2981400528564,Homo sapiens,clinical,120326,USA,,circular,39.7837304,-100.4458825,USA,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.1023064,2.4735827
NZ_CP018116.1,2016-12-03,51.38527848122496,Homo sapiens,clinical,119254,USA,,circular,39.7837304,-100.4458825,USA,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-3.1128097,2.5138495
NZ_CP013194.1,2016-10-04,46.21783273019702,Homo sapiens,Human Stool,39792,Korea: Busan,,circular,35.18,129.08,,"IncFII(pCoo)_1, CR942285, ",IncF RST(F15:A-:B-):FIA(-);FIB(-);FIC(-);FII(15);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.356257,10.667064
NZ_CP013193.1,2016-10-04,47.919092401851024,Homo sapiens,Human Stool,66990,Korea: Busan,,circular,35.18,129.08,,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.5848978,2.7151835
NZ_CP013192.1,2016-10-04,47.496433418003406,Homo sapiens,Human Stool,57478,Korea: Busan,,circular,35.18,129.08,,"IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, ",IncF RST(F-:A-:B-):FIA(-);FIB(~45);FIC(5?);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.0916976,10.701897
NZ_CP013191.1,2016-10-04,48.25430204939964,Homo sapiens,Human Stool,106519,Korea: Busan,,circular,35.18,129.08,,"IncFII(pRSB107)_1, AJ851089, ",IncF RST(F111:A-:B-):FIA(-);FIB(-);FIC(5?);FII(111);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),1.2709482,10.612079
NZ_CP015838.1,2016-09-09,50.05599324151751,Homo sapiens,urine,50899,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"IncI(Gamma)_1, AP011954, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),7.303114999999999,8.841249000000001
NZ_CP015837.1,2016-09-09,47.59675088047882,Homo sapiens,urine,98242,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"p0111_1, AP010962, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.6786427,4.026333999999999
NZ_CP015836.1,2016-09-09,50.08032157973109,Homo sapiens,urine,136327,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"IncFIB(pB171)_1, AB024946, |IncFII_1, AY458016, ",IncF RST(F36:A-:B32):FIA(-);FIB(32);FIC(-);FII(36);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),13.563985999999998,8.531543
NZ_CP015835.1,2016-09-09,51.954348853269366,Homo sapiens,urine,137565,United Kingdom,,circular,54.70235450000001,-3.2765753,United Kingdom,"IncC_1, JN157804, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.3776252,-0.3656695
NZ_CP016551.1,2016-07-27,44.08384043272481,Homo sapiens,feces,7395,Netherlands: Leiden,whole organisme,circular,52.160114,4.49701,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.510015,-6.0410485000000005
NZ_CP016550.1,2016-07-27,42.50326994667471,Homo sapiens,feces,49695,Netherlands: Leiden,whole organisme,circular,52.160114,4.49701,,"IncX4_1, CP002895, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.36857054,-8.744161
NZ_CP016549.1,2016-07-27,47.926947304952144,Homo sapiens,feces,126046,Netherlands: Leiden,whole organisme,circular,52.160114,4.49701,,"IncY_1, K02380, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-5.542825700000001,4.146012000000001
NZ_CP016548.1,2016-07-27,52.55903561402543,Homo sapiens,feces,90835,Netherlands: Leiden,whole organisme,circular,52.160114,4.49701,,"IncB/O/K/Z_4, FN868832, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.8685024,13.197408
NZ_CP016547.1,2016-07-27,43.09085225364995,Homo sapiens,feces,86371,Netherlands: Leiden,whole organisme,circular,52.160114,4.49701,,"IncI2(Delta)_1, AP002527, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.466147,-6.4015026
NZ_CP016498.1,2016-07-27,51.55495818794568,Homo sapiens,urine,151033,South Korea: Daejeon,,circular,36.31743400000001,127.415375,,"Col156_1, NC_009781, |IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F51:A-:B10):FIA(-);FIB(10);FIC(-);FII(51);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.6772291,11.677104
NZ_CP012501.1,2016-07-03,47.02894870492636,Homo sapiens,bagged lettuce,242187,,,circular,,,,"IncFII(pSE11)_1, AP009242, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B-):FIA(-);FIB(~59);FIC(5?);FII(81?);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.24879912,11.348251
NZ_CP015833.1,2016-05-26,46.64674938295202,Homo sapiens,fecal sample,240662,United Kingdom,,circular,54.5973,-5.93010000000004,,"IncHI2A_1, BX664015, |IncHI2_1, BX664015, ",IncHI2 DLST(4):smr0018(4);smr0199(2),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli O157,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.380579,4.093694
NZ_CP015239.1,2016-05-17,50.31870897068512,Homo sapiens,stool,125977,,,circular,,,,"IncFII(pHN7A8)_1, JN232517, |IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, ","IncF RST(F-:A-:B-):FIA(2,6);FIB(~45);FIC(-);FII(~63);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.22694443,11.2282295
NZ_CP015242.1,2016-05-17,48.9406170016205,Homo sapiens,stool,66029,USA,,circular,39.7837304,-100.4458825,USA,"IncFIB(AP001918)_1, AP001918, ",IncF RST(F-:A-:B15):FIA(-);FIB(15);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.0239452979999999,11.128447
NZ_CP012630.1,2016-01-27,51.6441005802708,Homo sapiens,patient blood,1551,USA: San Francisco,,circular,37.755651,-122.404572,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.112088,11.644778
NZ_CP012629.1,2016-01-27,49.80353634577603,Homo sapiens,patient blood,4072,USA: San Francisco,,circular,37.755651,-122.404572,,"Col8282_1, DQ995352, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.746536,10.834618
NZ_CP012628.1,2016-01-27,48.60839476455544,Homo sapiens,patient blood,6647,USA: San Francisco,,circular,37.755651,-122.404572,,"ColRNAI_1, DQ298019, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),8.622274,5.315184
NZ_CP012627.1,2016-01-27,49.84908263803549,Homo sapiens,patient blood,92766,USA: San Francisco,,circular,37.755651,-122.404572,,"IncI1-I(Alpha)_1, AP005147, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.4882994,2.7763736
NZ_CP012626.1,2016-01-27,51.72460472168075,Homo sapiens,patient blood,110808,USA: San Francisco,,circular,37.755651,-122.404572,,"IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, ",IncF RST(F107:A-:B1):FIA(-);FIB(1);FIC(5?);FII(107);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.8752218,11.307233
NZ_CP012634.1,2016-01-27,51.01688831300724,Homo sapiens,patient blood,114221,USA: San Francisco,,circular,37.755651,-122.404572,,"Col156_1, NC_009781, |IncFII(29)_1, CP003035, |IncFIB(AP001918)_1, AP001918, ",IncF RST(F29:A-:B10):FIA(-);FIB(10);FIC(-);FII(29);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),0.5454218000000001,11.933349
NZ_CP008721.1,2016-01-27,50.92529129540782,Homo sapiens,Pleural Effusion,1459,China:Beijing,,circular,39.93,116.35,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),12.219931,11.745683
NZ_CP008720.1,2016-01-27,51.48963730569948,Homo sapiens,Pleural Effusion,1544,China:Beijing,,circular,39.93,116.35,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-1.3094418,-4.8333325
NZ_CP008719.1,2016-01-27,47.16801523084246,Homo sapiens,Pleural Effusion,2101,China:Beijing,,circular,39.93,116.35,,"Col(BS512)_1, NC_010656, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),5.07806,-6.682716
NZ_CP008718.1,2016-01-27,51.60815123987234,Homo sapiens,Pleural Effusion,4073,China:Beijing,,circular,39.93,116.35,,,,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-8.832646,10.432479
NZ_CP008717.1,2016-01-27,40.75997167807411,Homo sapiens,Pleural Effusion,4237,China:Beijing,,circular,39.93,116.35,,"Col(MG828)_1, NC_008486, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),2.0334523,9.626911
NZ_CP008716.1,2016-01-27,47.45500290303851,Homo sapiens,Pleural Effusion,5167,China:Beijing,,circular,39.93,116.35,,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.077075,-4.432178
NZ_CP008715.1,2016-01-27,51.6895559994364,Homo sapiens,Pleural Effusion,120653,China:Beijing,,circular,39.93,116.35,,"IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, |IncFII(pRSB107)_1, AJ851089, ","IncF RST(F1:A-:B1):FIA(1,6);FIB(1);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)",Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-2.1130688,6.2615495
NZ_CP012638.1,2016-01-27,51.024590163934434,Homo sapiens,patient blood,3904,USA: San Francisco,,circular,37.755651,-122.404572,,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),11.803027,15.314314
NZ_CP012637.1,2016-01-27,47.513063673311386,Homo sapiens,patient blood,5167,USA: San Francisco,,circular,37.755651,-122.404572,,"Col156_1, NC_009781, ",,Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-4.094942,-4.450636
NZ_CP012636.1,2016-01-27,51.05656620992364,Homo sapiens,patient blood,149683,USA: San Francisco,,circular,37.755651,-122.404572,,"IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFII_1, AY458016, ",IncF RST(F2:A-:B1):FIA(-);FIB(1);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-),Gammaproteobacteria (1236),Enterobacteriaceae (543),Escherichia (561),Escherichia coli,Enterobacterales (91347),Proteobacteria (1224),Escherichia coli (562),Bacteria (2),-0.8791368,11.334015
