ACC_NUCCORE	CreateDate_NUCCORE	GC_NUCCORE	Host_BIOSAMPLE	IsolationSource_BIOSAMPLE	Length_NUCCORE	Location_BIOSAMPLE	SamplType_BIOSAMPLE	Topology_NUCCORE	loc_lat	loc_lng	loc_parsed	plasmidfinder	pmlst	taxon_class_name	taxon_family_name	taxon_genus_name	taxon_name	taxon_order_name	taxon_phylum_name	taxon_species_name	taxon_superkingdom_name	D1	D2
NZ_CP021843.1	2017-06-19	51.29779336994103	Homo sapiens	urine; urinary tract infection	78672	Taiwan		circular	22.99	120.21		IncFII_1, AY458016, 	IncF RST(F34:A-:B-):FIA(-);FIB(-);FIC(-);FII(34);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.4584776	10.554511999999999
NZ_CP021842.1	2017-06-19	50.3793905937111	Homo sapiens	urine; urinary tract infection	92385	Taiwan		circular	22.99	120.21		p0111_1, AP010962, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.9472156	4.402616
NZ_CP021841.1	2017-06-19	49.759530495905295	Homo sapiens	urine; urinary tract infection	118934	Taiwan		circular	22.99	120.21		IncI1-I(Alpha)_1, AP005147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-2.1748905	2.4900889999999998
NZ_CP021180.1	2017-05-26	51.87150014736222	Homo sapiens	urine	135720	United Arab Emirates: Tawam Hospital, Al Ain		circular	24.1955	55.65		Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFII(pRSB107)_1, AJ851089, 	IncF RST(F1:A-:B20):FIA(2,6);FIB(20);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.8474891	5.864892500000001
NZ_CP019019.1	2017-03-06	45.49433818631649	Homo sapiens		199671	Argentina: Buenos Aires		circular	-34.6	-58.38		IncHI2_1, BX664015, |IncHI2A_1, BX664015, 	IncHI2 DLST(-):smr0018(3);smr0199(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-2.2648	4.1765184
NZ_CP019018.1	2017-03-06	49.73035220972746	Homo sapiens		158911	Argentina: Buenos Aires		circular	-34.6	-58.38		IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B8):FIA(-);FIB(8);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.0719886	11.162556
NZ_CP019017.1	2017-03-06	54.72884678209736	Homo sapiens		73464	Argentina: Buenos Aires		circular	-34.6	-58.38		IncR_1, DQ449578, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.3914366	7.1650887
NZ_CP019016.1	2017-03-06	41.164318254052326	Homo sapiens		37756	Argentina: Buenos Aires		circular	-34.6	-58.38		IncX4_2, FN543504, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	13.179463	9.597126
NZ_CP019014.1	2017-03-06	53.426825084541655	Homo sapiens		142829	USA: Boston		circular	42.36	-71.06		IncFII_1, AY458016, |IncFIA_1, AP001918, 	IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-2.3007195	6.341602
NZ_CP019013.1	2017-03-06	46.518792924800785	Homo sapiens		109057	USA: Boston		circular	42.36	-71.06		IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	19.953203	6.295648
NZ_CP019007.1	2017-03-06	49.75984030940054	Homo sapiens		128248	Colombia: Bogota		circular	4.71	-74.07		IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F24:A-:B73):FIA(-);FIB(73);FIC(-);FII(24);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.77443033	11.168711
NZ_CP019006.1	2017-03-06	51.14556815551956	Homo sapiens		47531	Colombia: Bogota		circular	4.71	-74.07		IncN_1, AY046276, 	IncN MLST(5):repN(2);traJ(3);korA(2)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	3.2483761	6.810337
NZ_CP018994.1	2017-03-06	51.59732133055221	Homo sapiens		154853	Israel: Kfar Sava		circular	31.18	34.91		IncQ1_1, M28829, |IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F2:A-:B1):FIA(-);FIB(1);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-0.8884586	11.349464
NZ_CP018993.1	2017-03-06	50.540484892160386	Homo sapiens		116562	Israel: Kfar Sava		circular	31.18	34.91		IncI1-I(Alpha)_1, AP005147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.698697	8.28422
NZ_CP018992.1	2017-03-06	53.80581713933192	Homo sapiens		110226	Israel: Kfar Sava		circular	31.18	34.91		IncFII(K)_1, CP000648, |IncFIB(pQil)_1, JN233705, 	IncF RST(K2:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(2);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	5.286715	10.286138000000001
NZ_CP018964.1	2017-03-06	52.13468922739356	Homo sapiens		118495	Brazil: Rio de Janeiro		circular	-22.9	-43.17		IncFIC(FII)_1, AP001918, |IncFII_1, AY458016, |Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.646268400000001	10.517225999999999
NZ_CP018963.1	2017-03-06	52.92072322670376	Homo sapiens		54644	Brazil: Rio de Janeiro		circular	-22.9	-43.17		IncN_1, AY046276, 	IncN MLST(15):repN(7);traJ(6);korA(3)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	3.0879414	7.220101400000001
NZ_CP018999.1	2017-03-06	54.128296000328405	Homo sapiens		146162	China: Beijing		circular	39.9	116.41		IncQ1_1, M28829, |IncFII(Yp)_1, CP000670, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	5.072156400000001	10.92274
NZ_CP018998.1	2017-03-06	52.373593519584674	Homo sapiens		99006	China: Beijing		circular	39.9	116.41		IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B20):FIA(2,6);FIB(20);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.8332708	5.954373
NZ_CP018997.1	2017-03-06	47.32777890672627	Homo sapiens		4921	China: Beijing		circular	39.9	116.41		Col156_1, NC_009781, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-4.109251	-4.4656115
NZ_CP018996.1	2017-03-06	51.46083967591456	Homo sapiens		4073	China: Beijing		circular	39.9	116.41				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.857833	10.456872
NZ_CP018982.1	2017-03-06	51.72410350610974	Homo sapiens		100168	Canada: Toronto		circular	43.65	-79.38		IncFIA_1, AP001918, |IncFII(pRSB107)_1, AJ851089, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B20):FIA(2,6);FIB(20);FIC(3?);FII(~1);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.7497619	6.0035940000000005
NZ_CP018981.1	2017-03-06	59.26295530686435	Homo sapiens		14029	Canada: Toronto		circular	43.65	-79.38		Col(pHAD28)_1, KU674895, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.4766407	5.9525337
NZ_CP018980.1	2017-03-06	49.85272459499264	Homo sapiens		4074	Canada: Toronto		circular	43.65	-79.38				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.712981	10.829809
NZ_CP018978.1	2017-03-06	52.7595804623061	Homo sapiens		117844	USA: Caguas		circular	18.24	-66.04		IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-2.2819817000000002	6.339434
NZ_CP018977.1	2017-03-06	53.350105252348925	Homo sapiens		58431	USA: Caguas		circular	18.24	-66.04		IncN_1, AY046276, 	IncN MLST(-):repN(7);traJ(6);korA(2)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	3.0978024	7.1341853
NZ_CP018952.1	2017-03-06	50.8768748347123	Homo sapiens		132345	USA: Pittsburgh		circular	40.44	-80		Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFII(pRSB107)_1, AJ851089, 	IncF RST(F1:A-:B20):FIA(2,6);FIB(20);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.8593076000000002	5.9701047
NZ_CP018951.1	2017-03-06	46.8326417704011	Homo sapiens		43380	USA: Pittsburgh		circular	40.44	-80		IncX3_1, JN247852, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	2.0398514	7.9658585
NZ_CP018950.1	2017-03-06	41.578424414478356	Homo sapiens		35225	USA: Pittsburgh		circular	40.44	-80		IncX4_2, FN543504, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	13.174339999999999	9.5927925
NZ_CP018949.1	2017-03-06	56.39833323268314	Homo sapiens		16559	USA: Pittsburgh		circular	40.44	-80		ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.479287599999999	5.924476599999999
NZ_CP019028.1	2017-03-06	51.094702265416096	Homo sapiens		147346	Colombia: Cali		circular	3.45	-76.54		IncFII_1, AY458016, |IncFII(pCoo)_1, CR942285, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B20):FIA(1,6);FIB(20);FIC(-);FII(22,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.37706	6.421880000000001
NZ_CP019027.1	2017-03-06	46.07934591747146	Homo sapiens		109344	Colombia: Cali		circular	3.45	-76.54		IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	19.954310999999997	6.2972264000000004
NZ_CP019026.1	2017-03-06	52.11291327707881	Homo sapiens		59373	Colombia: Cali		circular	3.45	-76.54		IncN_1, AY046276, 	IncN MLST(5):repN(2);traJ(3);korA(2)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	3.2286322	6.824976400000001
NZ_CP019025.1	2017-03-06	48.50308409808938	Homo sapiens		6647	Colombia: Cali		circular	3.45	-76.54		ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.608521000000001	5.301783
NZ_CP019024.1	2017-03-06	51.489047501845924	Homo sapiens		4063	Colombia: Cali		circular	3.45	-76.54				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.862521000000001	10.454058
NZ_CP019023.1	2017-03-06	47.26658476658478	Homo sapiens		3256	Colombia: Cali		circular	3.45	-76.54		Col440I_1, CP023920, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.214192	5.872944400000001
NZ_CP019022.1	2017-03-06	48.5584710074506	Homo sapiens		3087	Colombia: Cali		circular	3.45	-76.54				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.6025138000000001	1.7308819
NZ_CP019021.1	2017-03-06	50.92529129540782	Homo sapiens		1459	Colombia: Cali		circular	3.45	-76.54		Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.214719	11.743266
NZ_CP019004.1	2017-03-06	49.90607388854102	Homo sapiens		1597	China: Beijing		circular	39.9	116.41		Col(MG828)_1, NC_008486, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	12.136065499999999	11.651683
NZ_CP019003.1	2017-03-06	45.52451991747342	Homo sapiens		12602	China: Beijing		circular	39.9	116.41		Col(pHAD28)_1, KU674895, |Col(MGD2)_1, NC_003789, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	1.0009489	1.67691
NZ_CP019002.1	2017-03-06	47.238236935093916	Homo sapiens		112917	China: Beijing		circular	39.9	116.41		IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	19.961132	6.2991915
NZ_CP019001.1	2017-03-06	52.37838076134636	Homo sapiens		272202	China: Beijing		circular	39.9	116.41		IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, |IncFII_1, AY458016, |IncC_1, JN157804, 	IncF RST(F-:A-:B-):FIA(16?);FIB(-);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.608829	-0.21960978
NZ_CP018975.1	2017-03-06	49.5590350895482	Homo sapiens		95926	Viet Nam: Ho Chi Minh City		circular	10.82	106.62		IncI1-I(Alpha)_1, AP005147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.7567580000000005	8.989787
NZ_CP018974.1	2017-03-06	51.279699757322646	Homo sapiens		70876	Viet Nam: Ho Chi Minh City		circular	10.82	106.62		IncM1_1, U27345, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	15.448326000000002	19.876799
NZ_CP018973.1	2017-03-06	52.28931463108678	Homo sapiens		70152	Viet Nam: Ho Chi Minh City		circular	10.82	106.62		IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	1.0867409	11.035778
NZ_CP018972.1	2017-03-06	51.46083967591456	Homo sapiens		4073	Viet Nam: Ho Chi Minh City		circular	10.82	106.62				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.864942999999998	10.448400999999999
NZ_CP018971.1	2017-03-06	46.33375474083439	Homo sapiens		3164	Viet Nam: Ho Chi Minh City		circular	10.82	106.62				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.67612606	1.8788537
NZ_CP018947.1	2017-03-06	51.10507598699747	Homo sapiens		143972	Viet Nam: Hanoi		circular	21.02	105.83		IncFIA_1, AP001918, |IncFII_1, AY458016, |IncFII(pCoo)_1, CR942285, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B20):FIA(1,6);FIB(20);FIC(-);FII(22,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.3741503000000002	6.418023000000001
NZ_CP018946.1	2017-03-06	49.72794269577795	Homo sapiens		87114	Viet Nam: Hanoi		circular	21.02	105.83		IncI1-I(Alpha)_1, AP005147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.7072244	8.896894999999999
NZ_CP018945.1	2017-03-06	52.543473555090564	Homo sapiens		55436	Viet Nam: Hanoi		circular	21.02	105.83		IncN_1, AY046276, 	IncN MLST(5):repN(2);traJ(3);korA(2)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	3.1574552000000002	6.859553999999999
NZ_CP018944.1	2017-03-06	54.28813621788965	Homo sapiens		27133	Viet Nam: Hanoi		circular	21.02	105.83				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	4.745075	6.9276905
NZ_CP018943.1	2017-03-06	48.56326162178426	Homo sapiens		6647	Viet Nam: Hanoi		circular	21.02	105.83		ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	8.605273	5.295429
NZ_CP018942.1	2017-03-06	51.489047501845924	Homo sapiens		4063	Viet Nam: Hanoi		circular	21.02	105.83				Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.855878	10.463042
NZ_CP018941.1	2017-03-06	49.359921221073364	Homo sapiens		4062	Viet Nam: Hanoi		circular	21.02	105.83		Col8282_1, DQ995352, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-8.511521	10.797496
NZ_CP018940.1	2017-03-06	49.70516822754075	Homo sapiens		2883	Viet Nam: Hanoi		circular	21.02	105.83		Col(pHAD28)_1, KU674895, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	0.62939566	1.4960723
NZ_CP019011.1	2017-03-06	52.77269631864977	Homo sapiens		74891	USA: Lafayette		circular	30.22	-92.02		IncB/O/K/Z_1, CU928147, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-3.1597619999999997	12.768536
NZ_CP019010.1	2017-03-06	49.589208194309904	Homo sapiens		55746	USA: Lafayette		circular	30.22	-92.02		pKPC-CAV1193_1, CP013325, |ColRNAI_1, DQ298019, 		Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	2.894726	5.875853500000001
NZ_CP019009.1	2017-03-06	52.12940682174097	Homo sapiens		130905	USA: Lafayette		circular	30.22	-92.02		IncFII(pRSB107)_1, AJ851089, |IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F1:A-:B20):FIA(2,6);FIB(20);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	-1.8420609000000001	5.9767904000000005
NZ_CP018990.1	2017-03-06	52.70606779077314	Homo sapiens		150994	Italy: Pisa		circular	43.72	10.4		IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Proteobacteria (1224)	Escherichia coli (562)	Bacteria (2)	7.539911	10.416796000000001
